s_id,a_id
2485,2921
2485,3021
2485,3403
2485,1159
2485,2277
2488,651
2488,500
2488,4084
2488,4918
2488,4929
2488,830
2488,3764
2488,3629
2488,501
2488,517
2488,4646
2488,4962
2489,678
2489,4341
2489,2659
2489,1743
2489,2561
2489,3725
2489,3323
2489,2194
2497,3736
2497,4416
2497,3361
2497,2000
2497,2808
2497,3859
2497,3791
2497,2526
2504,1251
2504,2650
2504,3307
2504,1502
2504,1597
2504,4683
2504,88
2504,3010
2504,4348
2504,584
2511,1185
2511,3676
2511,4301
2511,3149
2511,2392
2511,2522
2513,600
2513,461
2513,1136
2513,3921
2513,4710
2513,203
2515,4985
2515,2159
2515,4148
2515,4547
2515,1914
2515,3445
2515,4282
2515,731
2515,928
2515,4346
2519,3935
2519,986
2519,4984
2519,3009
2519,3347
2519,1417
2519,2441
2519,2321
2519,4351
2519,3744
2524,3594
2524,1791
2524,1022
2524,494
2524,2909
2524,2884
2524,3778
2524,1322
2525,225
2525,4605
2525,1920
2525,1681
2525,1070
2525,299
2533,2289
2533,927
2533,40
2533,3055
2533,1257
2533,661
2533,3608
2533,2896
2533,1284
2541,1884
2541,3612
2541,2050
2541,709
2541,1976
2541,3573
2541,2559
2541,2748
2541,2476
2541,1594
2541,352
2541,4053
2542,4380
2542,3035
2542,2147
2542,2536
2542,2293
2542,3310
2542,4799
2542,4984
2542,180
2543,1126
2543,247
2543,2674
2543,494
2543,229
2543,3931
2546,1009
2546,4630
2546,3429
2546,3680
2546,4488
2546,2892
2546,2440
2546,3136
2546,1412
2547,2986
2547,605
2547,2658
2547,4163
2547,2646
2547,1463
2547,3031
2547,4332
2547,4595
2547,4472
2553,4013
2553,602
2553,3177
2553,2758
2553,412
2553,13
2553,3386
2553,4836
2553,4352
2553,4432
2553,4448
2553,4180
2554,4991
2554,336
2554,4428
2554,2449
2554,4447
2554,4694
2554,4650
2554,4484
2554,3751
2554,4799
2560,3480
2560,4802
2560,3913
2560,1514
2560,201
2560,132
2560,3104
2560,3589
2560,629
2560,900
2561,4538
2561,1331
2561,2134
2561,2864
2561,3385
2561,2524
2561,4074
2561,4411
2561,2691
2561,2454
2561,3897
2563,3211
2563,2964
2563,1475
2563,723
2563,2855
2563,445
2563,364
2563,1594
2563,4809
2563,1413
2564,1284
2564,3857
2564,3437
2564,2332
2564,4097
2564,2991
2564,1219
2564,11
2569,1393
2569,998
2569,1876
2569,4243
2569,3771
2569,3602
2569,4143
2569,2241
2569,319
2569,4207
2569,678
2575,4777
2575,2560
2575,2388
2575,1949
2575,4590
2575,699
2575,4615
2576,2180
2576,2394
2576,1551
2576,3666
2576,548
2576,4042
2576,939
2577,2184
2577,31
2577,2428
2577,2373
2577,4682
2577,4586
2577,666
2577,557
2577,789
2577,4875
2582,3267
2582,1800
2582,3384
2582,413
2582,67
2582,3257
2582,301
2582,2760
2582,3296
2582,4371
2582,3326
2582,542
2583,2268
2583,3819
2583,1259
2583,4025
2583,4736
2583,231
2583,2838
2583,155
2589,2171
2589,3536
2589,4094
2589,4458
2589,2050
2589,930
2589,4785
2589,2750
2589,3958
2589,1309
2589,189
2589,820
2594,958
2594,594
2594,2767
2594,1339
2594,2403
2594,1394
2594,4029
2594,4434
2594,258
2594,282
2594,4858
2596,3706
2596,2538
2596,489
2596,4951
2596,2293
2596,262
2596,4058
2596,4949
2598,4632
2598,3388
2598,3363
2598,3996
2598,1163
2598,1732
2598,4050
2598,2330
2600,2294
2600,1272
2600,1149
2600,4390
2600,904
2600,1287
2600,3838
2600,85
2600,1809
2600,4082
2600,3384
2607,3800
2607,397
2607,2874
2607,1759
2607,4238
2607,3849
2607,320
2607,63
2607,3519
2607,4009
2607,4363
2609,2308
2609,3769
2609,1763
2609,1032
2609,3035
2609,3152
2609,231
2609,3735
2609,1137
2609,3050
2609,1979
2609,2770
2614,3432
2614,539
2614,3201
2614,745
2614,3797
2614,3166
2614,2838
2614,3391
2617,1456
2617,2337
2617,1030
2617,3129
2617,3102
2617,1701
2617,3841
2617,4038
2620,1093
2620,4157
2620,957
2620,3979
2620,4201
2620,2837
2620,1232
2620,2359
2620,310
2620,1655
2621,4831
2621,4648
2621,731
2621,908
2621,2226
2621,3346
2621,1968
2621,1460
2621,893
2621,1658
2622,1052
2622,3565
2622,2731
2622,3657
2622,2764
2622,798
2622,117
2622,2730
2622,1735
2622,3275
2624,881
2624,3240
2624,4385
2624,4775
2624,338
2624,2807
2624,1380
2624,4111
2624,456
2624,2051
2624,3385
2630,3348
2630,2018
2630,827
2630,2343
2630,2594
2630,336
2630,3688
2630,2371
2630,2777
2630,2477
2631,4015
2631,4659
2631,2390
2631,4789
2631,320
2631,4469
2632,2846
2632,2111
2632,4275
2632,3967
2632,2994
2632,34
2632,2894
2632,2388
2632,305
2632,3855
2632,3389
2632,311
2633,2736
2633,34
2633,1562
2633,2205
2633,2727
2633,1289
2633,4249
2633,2966
2633,1568
2633,105
2639,530
2639,4007
2639,4728
2639,1218
2639,4624
2639,3508
2643,4593
2643,552
2643,2344
2643,1461
2643,44
2643,4059
2643,631
2643,4125
2643,104
2643,560
2650,2105
2650,4559
2650,2762
2650,4254
2650,1995
2650,2200
2650,1873
2650,714
2650,4409
2650,4335
2656,2926
2656,1867
2656,811
2656,4867
2656,1288
2656,2521
2656,2416
2656,1380
2656,2885
2656,1576
2659,2669
2659,4152
2659,4185
2659,3972
2659,4940
2659,2651
2659,1896
2659,298
2659,1522
2659,3167
2659,4921
2661,1471
2661,825
2661,1296
2661,4341
2661,36
2661,4410
2661,129
2661,1047
2664,1783
2664,310
2664,855
2664,2065
2664,2130
2664,1805
2664,1021
2664,2486
2664,4346
2664,1247
2678,4618
2678,1884
2678,4415
2678,3283
2678,3373
2678,232
2678,4419
2678,1069
2679,1411
2679,1435
2679,1054
2679,4792
2679,2848
2679,596
2679,474
2679,2107
2679,481
2680,2488
2680,190
2680,1506
2680,3899
2680,4590
2680,819
2680,516
2686,2095
2686,585
2686,3194
2686,3338
2686,2143
2686,1113
2686,3496
2686,3456
2686,988
2691,1351
2691,3203
2691,4667
2691,2244
2691,4470
2691,3320
2691,872
2691,1053
2691,348
2691,1135
2698,4826
2698,3293
2698,3183
2698,2829
2698,2335
2698,1141
2698,3442
2698,2090
2698,4226
2698,1491
2700,2151
2700,4318
2700,4839
2700,541
2700,2408
2700,913
2700,4374
2700,3738
2700,2533
2702,3283
2702,4339
2702,3194
2702,1527
2702,3026
2702,1256
2702,4121
2702,401
2702,1321
2702,1981
2702,1353
2709,1189
2709,3307
2709,4007
2709,4771
2709,49
2709,4312
2709,3063
2709,2632
2709,1110
2711,2144
2711,3697
2711,4934
2711,4599
2711,2116
2711,3573
2711,3368
2711,559
2711,2624
2711,3873
2711,19
2716,858
2716,3909
2716,4114
2716,3333
2716,4176
2716,2897
2718,653
2718,1196
2718,4242
2718,1977
2718,2257
2718,4162
2718,1648
2721,3411
2721,382
2721,4672
2721,730
2721,2878
2721,3632
2722,1616
2722,3814
2722,368
2722,1152
2722,3878
2722,2065
2722,3773
2722,2552
2723,3264
2723,2973
2723,69
2723,1626
2723,4949
2723,1214
2723,129
2723,1915
2723,1624
2723,2289
2723,3288
2723,131
2725,1931
2725,1759
2725,1413
2725,834
2725,1849
2725,1254
2725,2428
2725,880
2725,4407
2731,4645
2731,1112
2731,3851
2731,3957
2731,43
2731,2133
2731,1690
2731,3641
2731,4195
2731,3863
2731,3114
2743,267
2743,2310
2743,2413
2743,3902
2743,3379
2743,1377
2746,2084
2746,4572
2746,556
2746,2721
2746,3698
2746,285
2746,890
2746,3629
2747,3451
2747,1532
2747,888
2747,2415
2747,103
2747,1930
2747,1833
2747,1116
2747,3953
2749,624
2749,1841
2749,2573
2749,4684
2749,406
2749,4079
2749,3030
2749,1848
2749,4870
2749,3073
2755,1259
2755,16
2755,2682
2755,2601
2755,3015
2755,2557
2755,3681
2755,3214
2756,4511
2756,1645
2756,2558
2756,290
2756,597
2756,3732
2756,4410
2756,1480
2756,1995
2756,3834
2759,1346
2759,3487
2759,1282
2759,477
2759,4976
2759,1183
2759,4121
2763,620
2763,4829
2763,4605
2763,3431
2763,1410
2763,1046
2763,4437
2765,3389
2765,4438
2765,2988
2765,659
2765,3735
2765,3952
2765,4157
2765,2544
2765,3558
2765,2840
2769,3784
2769,3223
2769,3490
2769,2385
2769,1546
2769,582
2781,4019
2781,3574
2781,1105
2781,3661
2781,4865
2781,3235
2781,1501
2781,3427
2781,2196
2781,1502
2781,2060
2783,1066
2783,1030
2783,4732
2783,3265
2783,4380
2783,2144
2783,975
2783,1231
2783,4739
2783,3604
2783,1767
2785,4074
2785,404
2785,3108
2785,4766
2785,1545
2785,3274
2785,4568
2785,4554
2785,3958
2785,482
2785,3760
2785,3938
2787,4830
2787,2966
2787,1817
2787,1321
2787,2979
2787,1544
2787,3871
2787,1587
2787,2703
2787,671
2787,4874
2801,3013
2801,3772
2801,3280
2801,3892
2801,3383
2801,2325
2801,463
2801,176
2801,2031
2804,2710
2804,3598
2804,4915
2804,1011
2804,1375
2804,2560
2804,2655
2804,4325
2812,3414
2812,2520
2812,929
2812,3019
2812,2881
2812,3644
2832,1512
2832,1608
2832,4251
2832,3181
2832,2557
2832,1863
2832,1287
2834,99
2834,2158
2834,4057
2834,2657
2834,2255
2834,3334
2834,1783
2834,4027
2839,2626
2839,4198
2839,1628
2839,2292
2839,4656
2839,4298
2839,4463
2839,1613
2839,413
2839,1904
2839,3040
2839,991
2840,4587
2840,2184
2840,570
2840,4834
2840,3629
2840,4377
2840,4747
2840,4208
2840,2293
2840,1844
2847,3683
2847,899
2847,1684
2847,1820
2847,4920
2847,2350
2847,2269
2850,1395
2850,1478
2850,156
2850,1976
2850,2138
2850,752
2850,4641
2850,3535
2852,3498
2852,3659
2852,2004
2852,3288
2852,1179
2852,370
2852,3732
2852,3315
2852,4256
2852,3409
2857,1646
2857,3294
2857,3371
2857,1847
2857,699
2857,658
2857,36
2857,4070
2857,704
2857,1205
2857,909
2857,2192
2868,1124
2868,3121
2868,2297
2868,4119
2868,4523
2868,3996
2876,4549
2876,2702
2876,3210
2876,3910
2876,2045
2876,1326
2876,2733
2876,1085
2876,434
2876,4292
2876,3024
2881,2231
2881,1200
2881,2230
2881,715
2881,4336
2881,2286
2881,448
2881,168
2881,1409
2881,3792
2881,2696
2885,1047
2885,2092
2885,4223
2885,25
2885,1424
2885,2188
2885,4830
2885,2088
2885,937
2885,2370
2885,2027
2885,1119
2887,4041
2887,4634
2887,4166
2887,738
2887,2135
2887,3317
2887,3042
2887,469
2887,1675
2887,3220
2891,1697
2891,4281
2891,288
2891,1609
2891,4048
2891,2366
2891,433
2891,4333
2891,1047
2892,2981
2892,1515
2892,4580
2892,3659
2892,4405
2892,3480
2892,2804
2892,3340
2892,2039
2892,1773
2892,1385
2896,3386
2896,4427
2896,1060
2896,3077
2896,4406
2896,1108
2896,134
2896,2009
2898,1446
2898,3608
2898,2032
2898,3197
2898,2781
2898,3241
2898,4867
2898,823
2906,4686
2906,1043
2906,1806
2906,1633
2906,1602
2906,4276
2906,2021
2906,1429
2906,787
2906,4061
2906,431
2906,941
2910,240
2910,68
2910,1213
2910,399
2910,4479
2910,627
2910,1853
2910,2746
2910,2093
2911,1804
2911,4678
2911,2506
2911,922
2911,967
2911,76
2911,459
2911,1728
2911,3196
2911,2836
2911,4655
2911,2977
2912,1662
2912,2979
2912,950
2912,3083
2912,1125
2912,3000
2912,2538
2912,2862
2912,2529
2912,4808
2912,2191
2912,3688
2914,771
2914,152
2914,3298
2914,2769
2914,2873
2914,4195
2914,689
2914,2646
2915,1360
2915,3773
2915,3772
2915,4991
2915,4678
2915,2499
2915,114
2915,2183
2915,3353
2915,1706
2915,710
2923,2414
2923,3275
2923,2057
2923,2017
2923,2185
2923,233
2923,3937
2923,2846
2923,2114
2926,4857
2926,1227
2926,2149
2926,670
2926,4364
2926,3801
2941,3976
2941,4209
2941,4009
2941,475
2941,2332
2941,740
2941,3886
2943,4396
2943,1812
2943,3990
2943,2708
2943,4657
2943,1951
2944,789
2944,4076
2944,3226
2944,2784
2944,1641
2944,4239
2944,1406
2944,471
2944,3739
2944,3286
2944,2832
2944,3770
2949,1146
2949,629
2949,4792
2949,2748
2949,4761
2949,2113
2949,2698
2949,4170
2953,1667
2953,3719
2953,2346
2953,1860
2953,1288
2953,3313
2953,4640
2953,511
2953,3055
2953,3469
2953,3085
2954,1571
2954,1112
2954,2994
2954,1668
2954,4175
2954,4624
2954,2323
2954,4864
2954,2970
2954,2317
2957,2538
2957,912
2957,4459
2957,3242
2957,4606
2957,2890
2958,1254
2958,148
2958,1496
2958,985
2958,2219
2958,1690
2958,3083
2958,4410
2958,4838
2958,4949
2959,1021
2959,1604
2959,1068
2959,1756
2959,1199
2959,2529
2959,2843
2959,967
2959,4460
2959,2940
2959,142
2959,2034
2962,147
2962,4961
2962,4146
2962,552
2962,3437
2962,125
2962,4519
2962,3419
2962,1223
2962,2216
2965,2047
2965,4210
2965,3600
2965,3289
2965,1792
2965,3111
2969,3313
2969,3131
2969,1704
2969,1433
2969,523
2969,2958
2969,4506
2973,3806
2973,1031
2973,4515
2973,1021
2973,2425
2973,2717
2973,1621
2973,3739
2973,2972
2973,1800
2974,4688
2974,4700
2974,4702
2974,3420
2974,3753
2974,2204
2975,3091
2975,282
2975,1511
2975,3907
2975,3575
2975,3655
2975,4385
2975,1927
2975,4849
2975,2404
2975,1935
2976,2563
2976,4593
2976,571
2976,4098
2976,2346
2976,3798
2976,4939
2977,1767
2977,1911
2977,2691
2977,2208
2977,1854
2977,4036
2977,4610
2977,301
2979,894
2979,88
2979,4209
2979,2306
2979,400
2979,1647
2979,4910
2979,3806
2979,1643
2979,2244
2979,3644
2981,4856
2981,2867
2981,1563
2981,4655
2981,416
2981,2530
2981,413
2981,1662
2981,4936
2981,3912
2981,1934
2987,2604
2987,1253
2987,3981
2987,2473
2987,705
2987,2213
2987,4190
2987,33
2987,1662
2987,149
2991,609
2991,4812
2991,3056
2991,42
2991,99
2991,3666
2991,1152
2991,3239
2991,3488
2991,314
2991,3147
2993,3298
2993,993
2993,1333
2993,4171
2993,1652
2993,2575
2993,4690
2993,2037
2996,512
2996,4186
2996,2716
2996,3112
2996,2665
2996,281
2996,169
2996,4061
2996,4672
2996,4343
3003,21
3003,2983
3003,3236
3003,700
3003,2844
3003,3583
3003,234
3003,3479
3003,1433
3003,2230
3006,2863
3006,230
3006,1888
3006,2077
3006,2749
3006,4462
3019,4522
3019,1861
3019,2800
3019,4670
3019,1041
3019,1331
3019,2984
3019,2344
3019,705
3019,424
3019,1848
3027,4263
3027,4160
3027,2329
3027,3883
3027,606
3027,2353
3027,2138
3027,3009
3027,1190
3027,891
3030,190
3030,4170
3030,2147
3030,3268
3030,494
3030,1009
3030,886
3030,1473
3030,3123
3030,1832
3035,392
3035,1118
3035,4929
3035,783
3035,3573
3035,508
3035,28
3035,1649
3035,2575
3035,1514
3035,4605
3035,3144
3040,2868
3040,4440
3040,2408
3040,4608
3040,4211
3040,3471
3040,3121
3045,2949
3045,3038
3045,3834
3045,1905
3045,3311
3045,87
3045,377
3045,4949
3049,4554
3049,546
3049,4781
3049,3794
3049,3087
3049,60
3049,3045
3049,3522
3049,2093
3049,4850
3055,1682
3055,4508
3055,2665
3055,2563
3055,4473
3055,1037
3055,3600
3055,2713
3055,242
3055,1956
3055,1997
3055,2599
3056,2005
3056,4356
3056,4702
3056,1832
3056,3079
3056,322
3056,2881
3060,909
3060,3568
3060,3679
3060,2329
3060,4080
3060,853
3060,293
3060,2284
3060,2216
3060,1842
3060,3761
3063,3603
3063,820
3063,1216
3063,4165
3063,4682
3063,3672
3063,3714
3071,843
3071,3105
3071,4473
3071,4162
3071,3453
3071,913
3071,3534
3071,810
3071,4471
3071,4495
3071,4719
3071,162
3082,883
3082,4726
3082,3311
3082,2719
3082,1277
3082,1410
3082,4129
3082,1450
3082,1503
3082,1362
3084,1098
3084,2710
3084,140
3084,2678
3084,1184
3084,1996
3084,2860
3084,2446
3084,2581
3084,2104
3086,4271
3086,358
3086,2957
3086,1559
3086,5
3086,1901
3086,2332
3086,2602
3086,2359
3086,256
3086,2186
3087,2528
3087,2421
3087,4475
3087,4265
3087,2074
3087,3614
3090,3022
3090,2517
3090,2
3090,422
3090,1864
3090,3512
3090,4570
3090,325
3090,3578
3096,172
3096,3870
3096,1023
3096,3153
3096,2710
3096,3957
3096,3736
3096,4074
3097,2960
3097,4036
3097,3541
3097,4233
3097,3597
3097,3550
3097,2281
3097,1671
3097,4117
3097,22
3097,1547
3097,3404
3098,2606
3098,2873
3098,222
3098,3575
3098,1507
3098,1504
3098,1025
3098,1844
3098,2646
3098,1419
3098,1724
3109,4949
3109,2065
3109,3756
3109,1313
3109,4679
3109,2137
3109,2771
3109,2563
3109,1745
3109,2635
3109,4663
3112,1947
3112,812
3112,4336
3112,4602
3112,2947
3112,2664
3112,1512
3112,355
3112,1739
3112,1728
3112,4578
3112,3984
3113,2724
3113,4888
3113,4241
3113,444
3113,2070
3113,3285
3113,66
3113,3467
3113,446
3113,3050
3113,396
3118,2298
3118,1616
3118,781
3118,794
3118,2185
3118,1295
3121,4744
3121,2622
3121,4746
3121,77
3121,3195
3121,837
3124,877
3124,136
3124,3058
3124,2045
3124,3594
3124,2926
3124,673
3131,3605
3131,3637
3131,2348
3131,1897
3131,3077
3131,1105
3131,1384
3131,1905
3131,4351
3131,2261
3131,540
3132,2042
3132,333
3132,3035
3132,709
3132,2345
3132,3236
3132,4388
3132,1328
3132,3337
3132,4757
3132,3306
3134,3492
3134,2965
3134,1565
3134,3322
3134,2272
3134,94
3134,4002
3139,978
3139,1067
3139,967
3139,258
3139,3559
3139,682
3139,2795
3139,4671
3139,3660
3139,2388
3139,3853
3139,365
3142,4892
3142,1435
3142,1855
3142,4219
3142,4946
3142,2262
3142,1016
3142,4612
3142,386
3142,4939
3145,2238
3145,1346
3145,1479
3145,4792
3145,4459
3145,424
3145,2558
3145,1832
3145,2762
3145,464
3145,1605
3145,4581
3146,2323
3146,607
3146,3476
3146,3277
3146,2190
3146,316
3146,265
3146,4507
3146,2492
3146,2178
3146,4137
3149,285
3149,4397
3149,4968
3149,2547
3149,3378
3149,389
3149,3216
3149,1933
3149,1625
3149,1450
3149,2190
3150,2219
3150,3184
3150,191
3150,552
3150,3112
3150,3986
3150,2889
3150,1584
3150,1611
3152,3612
3152,3858
3152,4067
3152,1961
3152,4751
3152,2818
3152,732
3152,314
3152,995
3152,897
3152,849
3153,1120
3153,1896
3153,289
3153,1147
3153,1038
3153,901
3153,85
3153,919
3153,4341
3172,2976
3172,1564
3172,4105
3172,3583
3172,3681
3172,1595
3172,3952
3172,1957
3172,3553
3172,1956
3176,3458
3176,3266
3176,2706
3176,835
3176,458
3176,2523
3176,2213
3176,4186
3179,4285
3179,4619
3179,3586
3179,3974
3179,4244
3179,3460
3179,1350
3179,1631
3179,3454
3187,474
3187,695
3187,136
3187,1805
3187,2789
3187,4764
3187,2792
3187,4479
3187,4304
3187,4403
3187,1603
3195,1111
3195,4749
3195,3401
3195,2258
3195,3958
3195,4968
3195,3509
3195,2312
3195,2071
3195,1002
3195,2377
3195,287
3198,1612
3198,3417
3198,3283
3198,3943
3198,1720
3198,1446
3198,3339
3198,4388
3198,3187
3201,3820
3201,3790
3201,502
3201,3365
3201,1697
3201,4425
3205,3945
3205,2455
3205,1256
3205,2271
3205,1072
3205,2236
3205,843
3205,2570
3205,298
3209,847
3209,3625
3209,1801
3209,1609
3209,2863
3209,4970
3209,2322
3209,4208
3209,243
3209,3355
3210,2365
3210,4514
3210,3514
3210,2096
3210,3901
3210,3483
3210,367
3210,4783
3218,1176
3218,4907
3218,4753
3218,3661
3218,4196
3218,4340
3218,4909
3218,1613
3218,3768
3232,3844
3232,748
3232,4345
3232,4429
3232,1396
3232,734
3232,1356
3232,2842
3232,1912
3237,3303
3237,3781
3237,805
3237,2394
3237,872
3237,2010
3238,4207
3238,1846
3238,3204
3238,581
3238,3295
3238,639
3238,511
3238,300
3238,1542
3238,101
3238,3049
3239,1469
3239,2297
3239,1410
3239,4772
3239,451
3239,4997
3239,258
3239,3460
3239,62
3242,1760
3242,4580
3242,3421
3242,953
3242,790
3242,159
3242,51
3242,4233
3242,4888
3242,4149
3242,1176
3246,4558
3246,2465
3246,1933
3246,1657
3246,2064
3246,2552
3247,1329
3247,3238
3247,1212
3247,773
3247,4795
3247,476
3251,1214
3251,1044
3251,4616
3251,4400
3251,1291
3251,1201
3251,821
3251,619
3251,2118
3251,1492
3251,3483
3251,2848
3254,3848
3254,4468
3254,88
3254,2203
3254,2822
3254,3918
3254,1929
3254,3174
3255,2471
3255,3340
3255,55
3255,2730
3255,1554
3255,24
3255,1125
3255,2273
3255,3048
3255,4777
3257,4665
3257,1523
3257,1245
3257,1374
3257,2827
3257,3916
3257,4272
3259,3813
3259,1287
3259,862
3259,3103
3259,2181
3259,4396
3259,3840
3259,1424
3261,460
3261,2010
3261,619
3261,43
3261,1675
3261,516
3261,4084
3261,3272
3261,1898
3261,466
3261,2606
3264,4284
3264,1553
3264,3196
3264,3306
3264,3612
3264,4450
3264,3723
3271,2667
3271,2472
3271,821
3271,2745
3271,1582
3271,385
3271,4986
3271,4091
3272,2265
3272,2956
3272,3056
3272,4543
3272,1213
3272,2839
3272,1669
3272,3765
3272,379
3272,2516
3272,157
3274,1786
3274,3809
3274,751
3274,1918
3274,2990
3274,2600
3274,1372
3274,2904
3274,970
3275,1049
3275,439
3275,798
3275,1346
3275,90
3275,1134
3275,1518
3275,2204
3275,866
3275,2322
3275,3283
3297,2582
3297,3957
3297,1980
3297,860
3297,1308
3297,2319
3297,540
3297,2678
3299,3385
3299,3842
3299,750
3299,4437
3299,2693
3299,1553
3299,1920
3299,487
3299,78
3300,4203
3300,1315
3300,1610
3300,2417
3300,2679
3300,280
3300,802
3300,2208
3305,4971
3305,1115
3305,384
3305,1332
3305,1886
3305,3623
3305,1649
3305,2434
3306,4350
3306,3858
3306,3099
3306,2341
3306,2943
3306,1606
3306,3784
3314,3862
3314,2827
3314,2505
3314,753
3314,4644
3314,1021
3314,2090
3314,3711
3316,4025
3316,2166
3316,2237
3316,2282
3316,1987
3316,2864
3317,2330
3317,535
3317,1448
3317,2519
3317,1156
3317,4918
3317,3670
3317,1592
3317,3610
3317,4527
3317,2904
3317,3424
3318,3122
3318,1539
3318,1089
3318,3099
3318,496
3318,124
3318,3898
3318,4160
3318,1175
3321,365
3321,2834
3321,2065
3321,105
3321,3510
3321,1557
3321,3060
3321,2141
3321,602
3324,1299
3324,4795
3324,4656
3324,2115
3324,1296
3324,2473
3324,1116
3324,2513
3324,4797
3324,980
3331,341
3331,2412
3331,913
3331,4856
3331,3427
3331,197
3332,1274
3332,4979
3332,538
3332,3395
3332,3946
3332,1729
3332,4329
3332,239
3332,1029
3336,2264
3336,3059
3336,126
3336,4375
3336,2653
3336,1818
3341,4241
3341,3981
3341,3764
3341,4924
3341,517
3341,341
3341,4030
3341,4391
3341,792
3341,3526
3342,1778
3342,1343
3342,1144
3342,2364
3342,2022
3342,1317
3342,4641
3344,669
3344,364
3344,1116
3344,2032
3344,541
3344,358
3344,790
3344,1946
3344,4208
3344,2387
3347,146
3347,2403
3347,562
3347,306
3347,3363
3347,1859
3347,4299
3350,3184
3350,1900
3350,3240
3350,2535
3350,3675
3350,2158
3350,2861
3352,4556
3352,2990
3352,1028
3352,2509
3352,2130
3352,4912
3353,4315
3353,651
3353,859
3353,3827
3353,2703
3353,1941
3353,1673
3353,1691
3354,582
3354,1179
3354,987
3354,241
3354,2559
3354,3667
3354,4925
3354,1471
3354,4879
3354,695
3354,3797
3355,4377
3355,396
3355,4949
3355,1092
3355,55
3355,4925
3361,437
3361,353
3361,3369
3361,3384
3361,4061
3361,3972
3361,3642
3361,1426
3361,3952
3361,1866
3361,1487
3361,1930
3363,408
3363,143
3363,2139
3363,3632
3363,1064
3363,4078
3363,3646
3363,3197
3363,1489
3363,4476
3368,2735
3368,4974
3368,2127
3368,2727
3368,3111
3368,3714
3368,2736
3368,4937
3368,3751
3372,3981
3372,1339
3372,3331
3372,1408
3372,876
3372,3669
3372,4268
3372,649
3372,2670
3372,884
3373,2763
3373,1575
3373,4127
3373,712
3373,1122
3373,2650
3373,2271
3373,4233
3373,2092
3373,2331
3373,2018
3373,4883
3376,2850
3376,4664
3376,2848
3376,1491
3376,376
3376,1037
3376,598
3376,1448
3376,2112
3384,647
3384,1175
3384,3834
3384,988
3384,3599
3384,427
3384,1138
3384,914
3384,597
3385,3912
3385,2720
3385,2190
3385,402
3385,4564
3385,1461
3385,2143
3387,2959
3387,2470
3387,3587
3387,757
3387,689
3387,1554
3388,486
3388,241
3388,237
3388,1691
3388,2324
3388,3854
3388,2248
3388,900
3388,389
3388,3758
3388,395
3389,3220
3389,343
3389,1479
3389,1735
3389,4317
3389,3644
3389,1534
3389,2832
3390,956
3390,822
3390,1653
3390,4623
3390,2421
3390,1974
3390,3847
3390,3180
3390,269
3390,1337
3391,1848
3391,4636
3391,1047
3391,2194
3391,3573
3391,492
3391,3813
3391,257
3391,3510
3391,3437
3391,3373
3402,655
3402,276
3402,4598
3402,3879
3402,2095
3402,1419
3406,754
3406,3658
3406,3394
3406,2828
3406,2750
3406,4004
3406,1710
3406,4765
3406,2988
3406,2200
3409,685
3409,2068
3409,4823
3409,4663
3409,4802
3409,1551
3409,454
3409,4918
3409,1476
3409,2102
3419,4499
3419,2172
3419,39
3419,4851
3419,3796
3419,4967
3419,3514
3419,1157
3420,1249
3420,2305
3420,2777
3420,1286
3420,4693
3420,446
3420,4031
3420,117
3435,3643
3435,2965
3435,2061
3435,754
3435,990
3435,1213
3435,4375
3435,3917
3435,917
3435,2718
3435,2539
3435,3127
3437,1211
3437,1192
3437,3169
3437,1087
3437,4447
3437,3879
3437,724
3437,2997
3437,2732
3439,2430
3439,1354
3439,1379
3439,4259
3439,3719
3439,3485
3439,3472
3439,3775
3442,3379
3442,4391
3442,838
3442,730
3442,2860
3442,983
3442,669
3442,452
3442,645
3442,108
3442,2191
3450,4623
3450,147
3450,2103
3450,962
3450,2094
3450,1691
3450,3618
3450,2140
3459,738
3459,2276
3459,2651
3459,3024
3459,2050
3459,1100
3459,3550
3466,599
3466,4811
3466,557
3466,3884
3466,1937
3466,459
3466,1260
3466,1529
3466,2188
3466,2308
3466,2646
3466,1075
3471,1061
3471,4888
3471,510
3471,4244
3471,1353
3471,4008
3471,768
3471,1601
3471,1148
3471,2206
3476,1167
3476,1938
3476,4526
3476,2339
3476,4700
3476,321
3476,4776
3476,1603
3476,4016
3476,481
3476,3646
3476,1185
3480,4815
3480,3291
3480,3394
3480,4182
3480,1607
3480,3787
3480,2092
3480,918
3480,521
3480,992
3480,1306
3486,3254
3486,2221
3486,347
3486,1339
3486,1591
3486,4562
3486,4865
3486,439
3486,2790
3486,3709
3488,4546
3488,4133
3488,865
3488,4907
3488,1031
3488,3099
3501,2993
3501,3383
3501,1254
3501,597
3501,4253
3501,3481
3501,3618
3501,1378
3508,4798
3508,379
3508,3098
3508,4703
3508,3707
3508,4767
3508,2075
3510,4387
3510,4171
3510,2727
3510,1344
3510,3142
3510,657
3510,2617
3510,2003
3510,4592
3510,1755
3511,3006
3511,4026
3511,266
3511,4769
3511,1536
3511,3742
3511,2042
3511,3950
3511,3058
3511,3534
3511,2217
3511,4174
3516,3858
3516,4043
3516,329
3516,2303
3516,4494
3516,2109
3516,488
3516,2522
3526,3741
3526,1381
3526,4796
3526,3496
3526,2218
3526,736
3526,3774
3526,2907
3530,739
3530,669
3530,2150
3530,2565
3530,352
3530,3741
3530,1933
3532,3586
3532,2893
3532,724
3532,695
