s_id,a_id
2302,2733
2302,3519
2305,3734
2305,1014
2305,4312
2305,3907
2305,3179
2305,576
2305,2450
2307,4875
2307,4889
2307,4213
2307,4992
2307,2833
2307,3664
2307,1345
2307,3110
2307,770
2307,2466
2310,4624
2310,2777
2310,4800
2310,1093
2310,3488
2310,3036
2310,1060
2310,4896
2310,3572
2310,2640
2310,4207
2310,996
2314,430
2314,4298
2314,3858
2314,3057
2314,2858
2314,4820
2314,4403
2314,211
2315,3566
2315,3046
2315,3371
2315,4635
2315,3853
2315,1660
2315,3492
2315,4409
2317,55
2317,1348
2317,57
2317,462
2317,795
2317,2836
2317,4653
2317,1984
2323,1950
2323,2304
2323,673
2323,2281
2323,173
2323,815
2323,3504
2323,3622
2323,4780
2323,1196
2323,1674
2324,2528
2324,3886
2324,2051
2324,3804
2324,2522
2324,151
2324,264
2325,1768
2325,3858
2325,4529
2325,2435
2325,2655
2325,4544
2330,1500
2330,4814
2330,2073
2330,3495
2330,3831
2330,2195
2330,2619
2330,3755
2330,4041
2330,163
2330,2264
2330,979
2333,2978
2333,2915
2333,3573
2333,2107
2333,4765
2333,442
2333,3250
2333,2836
2333,2120
2333,2401
2333,373
2338,1899
2338,1274
2338,4363
2338,4830
2338,3478
2338,1014
2338,4872
2338,351
2339,788
2339,4779
2339,2520
2339,68
2339,1780
2339,3861
2339,3315
2339,929
2340,4644
2340,4280
2340,1151
2340,476
2340,4665
2340,2054
2340,1163
2340,3789
2341,4033
2341,2987
2341,2055
2341,926
2341,4030
2341,846
2341,395
2341,3171
2341,997
2341,1817
2341,3776
2348,4858
2348,3529
2348,2001
2348,2297
2348,1459
2348,4115
2348,4782
2348,1706
2348,1546
2348,2813
2348,2838
2348,4648
2353,158
2353,3660
2353,3916
2353,4665
2353,2008
2353,2052
2353,3272
2353,1952
2361,3152
2361,2730
2361,3987
2361,683
2361,3971
2361,2449
2363,2101
2363,2370
2363,487
2363,4558
2363,4654
2363,4914
2363,3247
2363,658
2363,2176
2367,2426
2367,3503
2367,60
2367,3474
2367,3293
2367,4182
2367,4256
2367,1786
2367,2156
2371,1281
2371,3121
2371,2381
2371,3085
2371,1560
2371,4413
2371,3255
2378,3536
2378,1604
2378,4886
2378,2944
2378,3036
2378,468
2378,1941
2380,4405
2380,3499
2380,540
2380,4615
2380,3428
2380,3939
2380,3755
2380,1969
2382,265
2382,3118
2382,1202
2382,2869
2382,4785
2382,3806
2382,2829
2382,4943
2382,4448
2382,2420
2382,4176
2384,1719
2384,4012
2384,2062
2384,1742
2384,863
2384,530
2386,2750
2386,621
2386,2679
2386,2410
2386,4020
2386,4754
2386,599
2386,3809
2392,1937
2392,154
2392,1756
2392,2773
2392,2159
2392,1380
2392,881
2392,3080
2392,1622
2392,794
2392,4513
2400,371
2400,2390
2400,4652
2400,4499
2400,4933
2400,627
2400,3731
2400,1529
2400,2984
2400,1175
2400,418
2404,4038
2404,3800
2404,1879
2404,1554
2404,858
2404,503
2404,2308
2405,3176
2405,4172
2405,969
2405,212
2405,323
2405,3841
2405,1812
2405,4067
2405,443
2405,446
2405,1751
2413,4186
2413,2534
2413,2958
2413,1031
2413,1610
2413,2711
2413,323
2413,3303
2414,1367
2414,4370
2414,1731
2414,2486
2414,4809
2414,2587
2414,291
2418,1232
2418,2966
2418,1508
2418,1028
2418,1649
2418,2811
2418,3209
2418,2899
2418,4755
2418,1973
2418,1844
2418,1395
2419,1248
2419,129
2419,4409
2419,2499
2419,4036
2419,2107
2419,3480
2420,4146
2420,1041
2420,2635
2420,4404
2420,2695
2420,4208
2422,3755
2422,2298
2422,4309
2422,4743
2422,1583
2422,2268
2422,1599
2424,107
2424,3184
2424,2988
2424,3731
2424,4932
2424,1964
2424,4884
2424,683
2424,4768
2424,1145
2424,810
2426,4777
2426,4914
2426,461
2426,2161
2426,208
2426,3362
2426,67
2426,1884
2430,3326
2430,508
2430,2200
2430,417
2430,2989
2430,2834
2430,2984
2430,4226
2430,1666
2430,3706
2444,4606
2444,4648
2444,4813
2444,2592
2444,1599
2444,914
2444,1237
2444,2055
2444,3871
2444,3445
2444,2429
2444,1197
2445,3343
2445,2213
2445,4127
2445,2022
2445,4398
2445,358
2445,4387
2445,4791
2445,3593
2447,2218
2447,2509
2447,3225
2447,1461
2447,3629
2447,725
2447,2126
2450,1575
2450,294
2450,1239
2450,4325
2450,4263
2450,2264
2450,1863
2450,2732
2451,3495
2451,3499
2451,522
2451,1273
2451,55
2451,669
2451,3189
2451,3105
2451,1712
2451,2618
2451,1403
2451,4872
2452,3295
2452,151
2452,2064
2452,452
2452,1322
2452,2303
2452,4743
2452,2732
2452,3221
2452,4735
2454,2842
2454,2103
2454,4794
2454,1332
2454,3028
2454,3026
2454,236
2454,4373
2456,4528
2456,2780
2456,3393
2456,4332
2456,3278
2456,3059
2456,2130
2456,3710
2456,3360
2456,3533
2456,224
2457,428
2457,322
2457,757
2457,4291
2457,1309
2457,2791
2459,2711
2459,4094
2459,1089
2459,129
2459,1249
2459,1025
2459,1914
2459,1627
2459,1838
2459,139
2468,4995
2468,3793
2468,4974
2468,1718
2468,983
2468,8
2468,2458
2468,4645
2468,4459
2468,1175
2468,561
2468,3524
2469,3637
2469,4935
2469,989
2469,1147
2469,335
2469,776
2469,4509
2469,3371
2469,4450
2480,3904
2480,1671
2480,2642
2480,2137
2480,4438
2480,4107
2480,3145
2480,720
2480,124
2480,1683
2480,4700
2480,960
2484,2756
2484,237
2484,4935
2484,1192
2484,2155
2484,213
2484,2203
2484,3841
2484,3687
2484,2238
2491,1964
2491,289
2491,4955
2491,438
2491,4159
2491,1563
2491,4475
2493,1010
2493,3622
2493,4567
2493,2694
2493,972
2493,3190
2493,1802
2493,3177
2493,1855
2493,260
2493,3703
2494,1510
2494,4594
2494,4180
2494,4751
2494,4356
2494,1181
2494,3160
2494,1239
2494,3382
2494,4428
2494,18
2514,1289
2514,1689
2514,3671
2514,1351
2514,4652
2514,3741
2518,1447
2518,2688
2518,272
2518,3268
2518,4348
2518,1059
2518,4665
2518,2947
2520,2244
2520,4922
2520,4126
2520,4351
2520,1944
2520,3592
2520,1718
2520,2076
2520,2210
2520,4570
2520,3407
2520,249
2521,3730
2521,2873
2521,1193
2521,327
2521,1074
2521,506
2521,505
2521,2344
2521,1773
2521,3994
2521,3263
2522,3352
2522,218
2522,808
2522,3547
2522,3512
2522,2075
2522,805
2522,3914
2522,1277
2522,4396
2522,1015
2522,1218
2526,828
2526,807
2526,4054
2526,2837
2526,613
2526,4036
2526,4450
2526,3098
2526,2822
2526,1878
2526,4128
2532,2456
2532,680
2532,4235
2532,1026
2532,4595
2532,1780
2532,674
2532,4584
2532,1364
2532,3701
2532,3893
2532,3345
2535,800
2535,3352
2535,3494
2535,503
2535,4302
2535,4844
2535,1011
2535,3148
2535,2353
2537,3550
2537,122
2537,319
2537,1784
2537,4127
2537,3792
2537,1863
2537,779
2537,4756
2551,4709
2551,2766
2551,1972
2551,2281
2551,1062
2551,1713
2551,3614
2551,4497
2551,945
2551,2046
2571,502
2571,1087
2571,603
2571,3029
2571,3085
2571,3842
2571,2318
2571,932
2572,4926
2572,2921
2572,3204
2572,1710
2572,2660
2572,2638
2572,5
2572,4505
2572,1993
2574,2688
2574,1540
2574,2161
2574,902
2574,3186
2574,1898
2574,1293
2574,789
2574,2527
2581,2521
2581,85
2581,4421
2581,493
2581,1446
2581,2593
2581,796
2581,2725
2581,4772
2581,429
2581,2228
2581,406
2586,1773
2586,850
2586,3713
2586,4921
2586,4599
2586,2819
2586,1719
2590,3662
2590,1380
2590,763
2590,2904
2590,1480
2590,2689
2590,363
2590,4265
2590,2210
2590,2627
2590,1148
2593,4903
2593,1316
2593,1940
2593,1336
2593,4142
2593,2635
2593,3621
2593,4920
2603,2833
2603,1873
2603,3233
2603,2415
2603,4070
2603,3909
2606,3234
2606,3843
2606,1621
2606,1331
2606,1865
2606,2513
2606,4423
2606,4997
2606,4440
2606,1683
2606,1523
2606,3817
2608,1574
2608,4397
2608,3864
2608,50
2608,3777
2608,1477
2608,4073
2608,4040
2608,2355
2608,233
2611,3563
2611,1580
2611,1443
2611,488
2611,1503
2611,2158
2615,3611
2615,2261
2615,1227
2615,1172
2615,2176
2615,197
2615,1699
2615,4372
2615,579
2615,3564
2619,4497
2619,2506
2619,2429
2619,3400
2619,463
2619,3283
2619,1437
2619,3310
2619,4679
2619,1459
2626,2530
2626,55
2626,4748
2626,2734
2626,266
2626,1201
2626,1452
2626,2704
2627,868
2627,116
2627,4583
2627,3825
2627,803
2627,334
2627,1712
2627,2810
2636,731
2636,1177
2636,3399
2636,3867
2636,3300
2636,3093
2636,4289
2636,4971
2646,3240
2646,621
2646,161
2646,4556
2646,1608
2646,4264
2646,2202
2646,4632
2646,943
2646,4161
2646,411
2646,1081
2647,1148
2647,4898
2647,3872
2647,2536
2647,4904
2647,4161
2647,1243
2647,1790
2647,3447
2647,4385
2647,517
2651,4474
2651,1769
2651,1622
2651,759
2651,617
2651,1784
2655,50
2655,4842
2655,3401
2655,675
2655,1803
2655,2491
2655,3141
2655,2977
2655,2573
2657,1120
2657,1124
2657,2581
2657,108
2657,1055
2657,350
2657,1052
2657,2580
2657,3622
2658,2684
2658,4152
2658,2099
2658,3002
2658,2344
2658,2570
2658,2453
2658,4900
2658,4509
2658,3256
2658,575
2658,1205
2667,3142
2667,1922
2667,4109
2667,1644
2667,2783
2667,1352
2667,196
2667,2375
2667,4862
2667,2082
2667,3299
2667,3908
2672,2305
2672,3180
2672,1843
2672,4172
2672,4719
2672,4521
2672,4364
2672,1086
2676,3651
2676,2430
2676,3840
2676,34
2676,1382
2676,2691
2676,2745
2676,2981
2676,4548
2676,4246
2676,3902
2676,633
2685,4867
2685,1910
2685,4095
2685,2283
2685,358
2685,4190
2685,2384
2685,1737
2685,2446
2687,3408
2687,989
2687,3116
2687,3980
2687,660
2687,813
2687,2208
2688,2964
2688,4139
2688,4159
2688,4632
2688,3645
2688,1468
2692,30
2692,727
2692,314
2692,4745
2692,681
2692,2165
2692,4023
2693,2402
2693,3792
2693,1379
2693,4808
2693,605
2693,2309
2693,1999
2693,1796
2693,1159
2693,1332
2694,556
2694,3915
2694,2898
2694,3651
2694,981
2694,1405
2694,561
2694,4531
2694,3234
2694,4000
2694,313
2695,3939
2695,2641
2695,2697
2695,4407
2695,1105
2695,3703
2695,4439
2695,4279
2695,2823
2696,1113
2696,407
2696,4484
2696,2577
2696,1670
2696,4466
2696,265
2699,4856
2699,2775
2699,4014
2699,2936
2699,2644
2699,1914
2704,4164
2704,2946
2704,3581
2704,2136
2704,1806
2704,145
2704,2487
2704,2516
2704,1325
2704,462
2704,4395
2707,2258
2707,2451
2707,3518
2707,1284
2707,2554
2707,2176
2707,773
2707,3250
2707,3461
2712,3569
2712,3987
2712,1342
2712,572
2712,1633
2712,4410
2712,836
2712,3949
2714,3579
2714,3296
2714,1381
2714,4488
2714,4314
2714,2641
2714,2815
2719,4521
2719,902
2719,3027
2719,1018
2719,901
2719,4440
2719,4492
2719,3433
2728,1973
2728,2290
2728,1201
2728,1774
2728,32
2728,794
2730,1106
2730,349
2730,4736
2730,3789
2730,2021
2730,4044
2730,151
2730,2945
2730,388
2730,1849
2730,2974
2733,110
2733,1767
2733,4530
2733,4402
2733,304
2733,4422
2733,3914
2733,3044
2733,2920
2735,2495
2735,1663
2735,3335
2735,1084
2735,4745
2735,4131
2739,3812
2739,3642
2739,2064
2739,621
2739,4042
2739,1484
2742,1392
2742,527
2742,1039
2742,4090
2742,2156
2742,1241
2742,3934
2744,3931
2744,4690
2744,3760
2744,1182
2744,4493
2744,2792
2744,3076
2744,1700
2744,1200
2744,2238
2744,2676
2744,1762
2752,1374
2752,4929
2752,4822
2752,4886
2752,2876
2752,3330
2752,4950
2752,1581
2752,3857
2752,1314
2754,4194
2754,2398
2754,4186
2754,264
2754,3183
2754,3179
2754,1584
2754,3633
2754,1454
2760,4106
2760,4729
2760,4287
2760,67
2760,3708
2760,4648
2760,1215
2760,1235
2760,174
2760,1543
2760,686
2760,1117
2762,3598
2762,4422
2762,735
2762,4027
2762,4596
2762,2869
2762,1831
2762,1872
2770,3253
2770,2968
2770,826
2770,4664
2770,1971
2770,1150
2772,2092
2772,3028
2772,2512
2772,1354
2772,2815
2772,589
2772,2473
2772,3636
2772,1391
2774,4497
2774,4609
2774,3587
2774,4073
2774,4221
2774,3103
2774,2199
2774,4241
2774,1528
2774,2927
2774,2147
2774,94
2776,4110
2776,1403
2776,2368
2776,1793
2776,1581
2776,1909
2776,4530
2776,690
2776,1173
2776,4237
2776,1608
2779,4879
2779,4007
2779,2791
2779,3149
2779,1809
2779,4558
2779,4454
2779,557
2779,1406
2779,2799
2779,553
2793,3840
2793,3659
2793,4701
2793,4231
2793,2262
2793,4013
2793,1784
2793,4868
2793,250
2793,4412
2793,1064
2793,2273
2794,3351
2794,4644
2794,1526
2794,3889
2794,2876
2794,2841
2794,4988
2794,3697
2794,2789
2794,587
2799,546
2799,1550
2799,1666
2799,340
2799,4484
2799,3444
2799,1433
2799,2194
2799,425
2799,3240
2799,1101
2803,2972
2803,3398
2803,1960
2803,2600
2803,304
2803,1108
2803,4601
2803,4656
2803,3612
2803,37
2803,4572
2803,1604
2809,2000
2809,1164
2809,2333
2809,4474
2809,2947
2809,4040
2811,996
2811,4166
2811,401
2811,2587
2811,760
2811,4356
2811,2895
2811,4238
2811,2718
2811,1059
2811,554
2813,1014
2813,4851
2813,3864
2813,882
2813,39
2813,494
2813,3660
2813,3768
2813,2872
2813,276
2813,2690
2814,4659
2814,3720
2814,4910
2814,3260
2814,4170
2814,201
2819,1270
2819,1180
2819,2972
2819,635
2819,4764
2819,1602
2819,2859
2819,4686
2819,503
2823,1461
2823,1930
2823,3816
2823,2303
2823,3423
2823,1706
2823,3017
2823,2444
2823,3851
2823,2319
2823,103
2826,2384
2826,775
2826,3846
2826,2296
2826,2618
2826,424
2826,1322
2826,1025
2826,1005
2826,796
2826,3980
2827,4385
2827,1291
2827,100
2827,2244
2827,4659
2827,3900
2827,3977
2827,1383
2827,3718
2827,4747
2827,869
2827,3758
2835,747
2835,1922
2835,4212
2835,4068
2835,2255
2835,155
2835,4087
2835,4591
2835,887
2835,313
2835,432
2836,4115
2836,4410
2836,3170
2836,3542
2836,3272
2836,4262
2841,2870
2841,2223
2841,3685
2841,2931
2841,3753
2841,4480
2843,2560
2843,4199
2843,4590
2843,2515
2843,2309
2843,3743
2843,4192
2843,3970
2844,828
2844,525
2844,1588
2844,4266
2844,1751
2844,3426
2845,1982
2845,4784
2845,2283
2845,4225
2845,4553
2845,952
2845,1498
2845,2325
2845,4360
2848,3939
2848,2956
2848,2799
2848,273
2848,3175
2848,2051
2848,4674
2848,2685
2848,726
2848,4347
2848,4853
2849,1605
2849,3038
2849,3463
2849,3234
2849,4679
2849,4556
2849,4034
2849,799
2849,1569
2849,151
2849,1008
2849,1772
2853,749
2853,1231
2853,4390
2853,27
2853,4236
2853,4056
2853,1549
2853,1488
2853,2146
2853,2680
2855,1058
2855,2473
2855,3262
2855,4717
2855,4356
2855,2710
2855,4150
2855,775
2855,4670
2855,464
2855,2794
2855,3922
2859,3768
2859,2184
2859,3323
2859,4073
2859,1180
2859,3045
2862,4505
2862,230
2862,829
2862,4782
2862,3969
2862,1859
2862,175
2863,1738
2863,3015
2863,3474
2863,79
2863,164
2863,4512
2863,4230
2863,4504
2863,3254
2863,2188
2863,1348
2863,1080
2867,1026
2867,2847
2867,2136
2867,265
2867,507
2867,3081
2867,238
2867,2048
2867,2491
2867,4921
2870,2388
2870,482
2870,2355
2870,2428
2870,4170
2870,2889
2874,22
2874,3291
2874,3743
2874,843
2874,59
2874,4895
2874,1166
2874,3216
2874,228
2874,910
2877,4051
2877,836
2877,1421
2877,4351
2877,2075
2877,2138
2877,531
2879,4793
2879,577
2879,3521
2879,1293
2879,3264
2879,2321
2879,2277
2879,2416
2879,1276
2879,3133
2879,3051
2879,2459
2884,4184
2884,662
2884,219
2884,3134
2884,2384
2884,419
2884,3166
2884,3911
2884,1833
2884,635
2884,4986
2886,1490
2886,1114
2886,2910
2886,3118
2886,508
2886,2291
2886,374
2886,731
2886,94
2886,4598
2886,27
2888,2126
2888,4685
2888,3461
2888,4664
2888,273
2888,1937
2897,394
2897,3666
2897,3489
2897,3906
2897,297
2897,4161
2897,1919
2897,4820
2897,1100
2897,4926
2897,823
2897,4176
2899,1851
2899,2463
2899,2331
2899,3827
2899,647
2899,4572
2899,2337
2899,3682
2900,1563
2900,755
2900,3259
2900,4676
2900,2987
2900,201
2900,1725
2901,1076
2901,2412
2901,2634
2901,2467
2901,4705
2901,3111
2901,448
2901,2050
2901,1412
2901,4918
2901,1679
2901,1262
2902,4695
2902,3152
2902,4707
2902,4653
2902,4299
2902,3931
2902,466
2904,3729
2904,1224
2904,1885
2904,1440
2904,2183
2904,4923
2905,996
2905,2967
2905,431
2905,1252
2905,3978
2905,1819
2917,4211
2917,2249
2917,2870
2917,1404
2917,2355
2917,4268
2917,4464
2917,3025
2917,3938
2922,3171
2922,492
2922,2492
2922,4639
2922,2299
2922,283
2922,4438
2922,4977
2922,58
2922,4537
2924,4917
2924,3604
2924,1686
2924,970
2924,1932
2924,135
2924,1262
2924,486
2927,4327
2927,4255
2927,507
2927,863
2927,1441
2927,3903
2928,3450
2928,3886
2928,3083
2928,4794
2928,3959
2928,2644
2928,2629
2931,886
2931,37
2931,3277
2931,4093
2931,3531
2931,4606
2932,692
2932,2708
2932,2850
2932,4755
2932,2391
2932,2726
2932,876
2932,750
2932,276
2932,1412
2932,4016
2937,2262
2937,4844
2937,3233
2937,505
2937,989
2937,2281
2937,3360
2937,4422
2937,4636
2937,1368
2937,4791
2938,461
2938,2151
2938,4874
2938,3001
2938,4609
2938,2750
2938,3738
2938,4579
2938,3732
2938,291
2938,929
2938,2237
2942,1399
2942,1588
2942,4166
2942,4009
2942,2678
2942,2345
2942,4314
2947,1370
2947,1518
2947,2680
2947,4727
2947,4634
2947,4190
2947,3775
2947,4555
2947,4086
2947,2799
2947,1173
2948,1615
2948,267
2948,3421
2948,4549
2948,924
2948,4870
2948,1329
2948,2781
2952,3511
2952,3205
2952,326
2952,2767
2952,3961
2952,3994
2952,4771
2952,1288
2952,1853
2952,3478
2956,2239
2956,4462
2956,945
2956,4880
2956,1751
2956,3277
2956,3905
2956,4521
2956,4394
2964,4680
2964,1166
2964,1941
2964,3374
2964,2739
2964,507
2964,66
2964,1777
2971,3203
2971,4985
2971,3075
2971,4928
2971,3163
2971,79
2971,1754
2971,3954
2971,1989
2971,4013
2971,1101
2971,2485
2997,4481
2997,2009
2997,4378
2997,3798
2997,3845
2997,4980
2997,4948
2997,1729
2997,2764
2999,2926
2999,3071
2999,2275
2999,4423
2999,3952
2999,2591
3007,1511
3007,4055
3007,4685
3007,4389
3007,3931
3007,1657
3007,2151
3007,1570
3011,1523
3011,2250
3011,3407
3011,1052
3011,4259
3011,2275
3015,2657
3015,3014
3015,1606
3015,2229
3015,4055
3015,1638
3015,2928
3017,133
3017,676
3017,4056
3017,2645
3017,375
3017,2064
3017,1874
3017,975
3017,3044
3017,3189
3017,3460
3026,2020
3026,2419
3026,3428
3026,4215
3026,4539
3026,2332
3026,2306
3026,1037
3026,4585
3037,3931
3037,1763
3037,1310
3037,1206
3037,801
3037,834
3037,3319
3037,3349
3037,982
3037,2628
3037,3507
3037,1042
3038,3834
3038,632
3038,2212
3038,4317
3038,1673
3038,1094
3038,4267
3038,1927
3038,3919
3038,266
3042,1879
3042,3437
3042,1622
3042,4306
3042,1149
3042,4417
3042,4902
3042,3265
3042,4467
3042,4247
3042,2171
3046,1009
3046,2167
3046,1927
3046,4573
3046,1606
3046,2909
3046,1148
3046,1774
3046,389
3046,565
3057,1629
3057,3853
3057,498
3057,2984
3057,2447
3057,2100
3057,482
3072,1521
3072,3701
3072,4150
3072,4994
3072,2584
3072,4122
3072,1494
3073,4036
3073,4258
3073,1797
3073,3302
3073,1444
3073,4134
3073,199
3073,1724
3073,404
3073,4978
3073,2636
3073,4163
3079,4782
3079,1345
3079,4965
3079,2565
3079,2189
3079,2
3079,2964
3079,2822
3079,1202
3079,2998
3079,4401
3079,2384
3080,2228
3080,3642
3080,4256
3080,4555
3080,4542
3080,265
3080,4808
3080,147
3080,3313
3088,1166
3088,166
3088,1938
3088,1058
3088,2459
3088,548
3088,3505
3088,4339
3088,2235
3088,3619
3091,2885
3091,1748
3091,3449
3091,2552
3091,119
3091,4090
3091,195
3091,1810
3093,2134
3093,3751
3093,200
3093,915
3093,3060
3093,4801
3094,2455
3094,680
3094,3245
3094,2742
3094,3118
3094,1873
3094,602
3094,2500
3102,4980
3102,3784
3102,2885
3102,3983
3102,3096
3102,1579
3102,1902
3102,2684
3102,2410
3102,3404
3102,4461
3105,2274
3105,146
3105,1931
3105,3933
3105,4250
3105,3174
3105,3695
3107,1272
3107,4362
3107,796
3107,3927
3107,1112
3107,344
3107,3553
3108,525
3108,1683
3108,4866
3108,2636
3108,3369
3108,2028
3108,4552
3110,4557
3110,1469
3110,2775
3110,4731
3110,321
3110,845
3110,3907
3110,55
3110,3209
3110,4826
3120,4602
3120,2944
3120,4210
3120,4155
3120,3788
3120,3224
3120,4063
3120,4453
3122,4366
3122,99
3122,3077
3122,1969
3122,336
3122,968
3122,251
3122,2973
3122,4574
3122,2971
3122,1439
3126,1666
3126,1874
3126,4838
3126,3554
3126,3682
3126,3594
3126,4614
3126,2266
3130,3598
3130,2732
3130,359
3130,760
3130,4417
3130,1777
3130,1670
3130,3766
3130,4722
3130,4737
3130,36
3136,4022
3136,2629
3136,3371
3136,448
3136,3381
3136,3690
3136,495
3144,3435
3144,319
3144,939
3144,4407
3144,2811
3144,3432
3144,479
3144,614
3144,1741
3144,2736
3144,129
3144,963
3151,3750
3151,2340
3151,957
3151,4227
3151,1697
3151,4433
3155,480
3155,3355
3155,1693
3155,2293
3155,161
3155,1114
3155,4520
3155,3111
3155,1538
3157,3390
3157,1614
3157,2759
3157,4684
3157,1179
3157,2993
3157,150
3157,1478
3157,4563
3158,2834
3158,775
3158,804
3158,172
3158,2424
3158,2243
3158,1457
3158,4879
3163,4322
3163,4403
3163,2798
3163,2058
3163,1700
3163,3975
3163,1436
3163,4197
3166,1071
3166,3598
3166,1907
3166,1845
3166,2772
3166,1991
3166,459
3167,4072
3167,2685
3167,566
3167,2281
3167,338
3167,4889
3170,4609
3170,844
3170,4995
3170,3985
3170,2731
3170,4560
3171,3791
3171,2404
3171,3860
3171,435
3171,2152
3171,3152
3173,1867
3173,727
3173,4830
3173,1662
3173,1405
3173,2296
3173,3386
3173,1155
3174,267
3174,1633
3174,112
3174,4966
3174,1917
3174,23
3174,1673
3174,1933
3174,2191
3174,4959
3178,2408
3178,2159
3178,477
3178,4851
3178,848
3178,1451
3178,3473
3178,895
3178,1722
3178,4338
3178,1128
3178,1827
3182,3781
3182,1994
3182,4110
3182,4052
3182,4040
3182,1605
3182,2665
3182,4183
3182,888
3182,1809
3183,4929
3183,2061
3183,4819
3183,4076
3183,1727
3183,674
3183,1130
3183,193
3183,4505
3183,2386
3184,1959
3184,2555
3184,3268
3184,3502
3184,3891
3184,4196
3184,3558
3184,2178
3184,4279
3184,3183
3184,4535
3184,2408
3185,570
3185,1871
3185,1054
3185,3155
3185,3978
3185,639
3185,462
3185,4711
3185,1788
3185,1580
3185,1952
3185,4062
3189,2586
3189,3796
3189,1761
3189,1339
3189,1313
3189,4508
3189,1279
3189,3184
3189,717
3189,2242
3189,4249
3189,3112
3192,418
3192,142
3192,1295
3192,701
3192,3773
3192,1049
3192,3173
3196,4569
3196,2702
3196,1389
3196,575
3196,3877
3196,834
3196,1565
3196,2482
3196,944
3196,1955
3196,517
3197,3320
3197,1959
3197,2368
3197,4193
3197,3978
3197,1157
3197,1082
3197,1783
3200,3415
3200,631
3200,2055
3200,2037
3200,3146
3200,4292
3200,4011
3202,4247
3202,4672
3202,710
3202,1959
3202,4861
3202,1241
3202,3514
3202,408
3202,2852
3202,1074
3203,1979
3203,4484
3203,4144
3203,3570
3203,2570
3203,2585
3203,1279
3203,943
3203,632
3204,1898
3204,908
3204,3744
3204,3204
3204,2479
3204,1841
3204,1853
3204,4049
3204,3178
3204,114
3206,140
3206,2220
3206,3664
3206,2127
3206,3912
3206,2990
3206,3370
3206,4435
3206,3746
3216,3416
3216,738
3216,953
3216,2271
3216,2854
3216,402
3216,1956
3216,4039
3216,1651
3216,4109
3217,1688
3217,4936
3217,1049
3217,2364
3217,4467
3217,1432
3217,2273
3217,3912
3217,237
3221,2082
3221,2593
3221,454
3221,4575
3221,4803
3221,982
3221,3781
3221,4111
3221,3544
3223,1996
3223,1233
3223,1141
3223,815
3223,3181
3223,4911
3223,3705
3223,1948
3223,4649
3223,2742
3223,2329
3223,263
3230,1971
3230,3880
3230,4518
3230,4946
3230,418
3230,2648
3234,2222
3234,1944
3234,2416
3234,573
3234,1497
3234,339
3234,2623
3234,597
3234,2282
3235,4884
3235,1211
3235,3864
3235,756
3235,1512
3235,438
3249,3433
3249,2625
3249,1637
3249,3307
3249,2607
3249,917
3249,890
3249,1732
3249,3248
3249,3158
3249,2673
3249,3941
3256,288
3256,3130
3256,4041
3256,2123
3256,1315
3256,4373
3256,1131
3256,4751
3256,523
3256,1949
3256,190
3260,670
3260,4825
3260,4914
3260,3207
3260,4493
3260,3895
3260,4259
3263,265
3263,4862
3263,991
3263,2128
3263,529
3263,1286
3263,114
3263,2747
3263,2395
3265,1338
3265,4995
3265,2327
3265,2130
3265,2926
3265,2083
3265,2956
3265,1318
3265,3693
3265,3185
3265,1065
3265,3290
3266,2249
3266,371
3266,2526
3266,2563
3266,3439
3266,3320
3267,192
3267,4463
3267,2669
3267,3610
3267,1666
3267,3767
3267,226
3267,1010
3267,1939
3269,2129
3269,4792
3269,3144
3269,2649
3269,3565
3269,3361
3269,4896
3269,2859
3269,302
3269,3732
3269,3858
3270,1710
3270,926
3270,4026
3270,4621
3270,1424
3270,1957
3277,1942
3277,1211
3277,2106
3277,2522
3277,395
3277,3735
3277,4056
3277,4512
3279,89
3279,4331
3279,165
3279,2593
3279,3637
3279,4894
3279,3354
3281,867
3281,3293
3281,1810
3281,3734
3281,3581
3281,646
3284,4803
3284,4436
3284,1668
3284,1657
3284,1139
3284,2391
3285,3724
3285,2114
3285,2372
3285,2775
3285,1915
3285,3671
3285,3550
3285,4661
3302,326
3302,3735
3302,4833
3302,1083
3302,1591
3302,3877
3302,4741
3302,936
3304,3859
3304,4246
3304,712
3304,2041
3304,4705
3304,4111
3304,4752
3304,4399
3304,2388
3309,2625
3309,3144
3309,3432
3309,2967
3309,116
3309,4229
3309,4967
3309,1282
3309,4158
3309,20
3311,3097
3311,3950
3311,151
3311,3742
3311,965
3311,3015
3311,4724
3311,1705
3311,2593
3311,2119
3311,3231
3312,3740
3312,4787
3312,1154
3312,4809
3312,4353
3312,2644
3312,4197
3312,4311
3312,411
3312,4688
3312,3972
3312,3193
3320,4125
3320,2269
3320,2613
3320,1444
3320,1575
3320,2174
3320,238
3320,1533
3320,3464
3323,588
3323,1212
3323,2106
3323,1831
3323,4367
3323,4149
3323,1754
3323,1205
3323,4276
3323,2685
3328,3977
3328,1075
3328,4794
3328,4179
3328,3287
3328,2383
3328,3638
3328,3458
3333,1228
3333,2102
3333,1150
3333,2308
3333,2423
3333,4008
3333,1639
3333,4882
3333,215
3333,2368
3333,3161
3333,1318
3334,1771
3334,4536
3334,1935
3334,1916
3334,4206
3334,3449
3334,1300
3334,3256
3334,1181
3339,3754
3339,4199
3339,3045
3339,892
3339,4261
3339,2002
3339,4939
3339,3177
3349,4277
3349,4117
3349,1925
3349,3747
