t_id,q_id,question,type,created_at,upated_at
2514,10055,light can Congress above actually hand service themselves through thing father actually,choose,1989-04-13,1989-04-13
2514,10056,catch business mind outside soldier could sure job environmental now certain night,choose,2006-12-12,2006-12-12
2515,10057,force large there guess become social guess business image show course total,choose,2007-11-22,2007-11-22
2515,10058,note stand outside represent now network few war natural heavy business then,choose,1975-08-29,1975-08-29
2515,10059,charge recent subject soon best yes American investment most consumer even themselves,choose,2019-03-17,2019-03-17
2515,10060,population history talk catch raise really rich onto miss traditional wait degree,choose,2003-09-29,2003-09-29
2516,10061,easy them still several bag only ten suddenly great player future way,choose,1980-01-20,1980-01-20
2516,10062,evidence training spend second poor where design amount within sing image personal,choose,1983-06-19,1983-06-19
2516,10063,new authority off he respond blue mission perform conference growth fight professional,choose,1972-12-20,1972-12-20
2516,10064,when book something for nothing act now make home road beyond admit,choose,1998-02-08,1998-02-08
2517,10065,five main wish miss across something report foot enjoy herself support play,choose,2013-09-28,2013-09-28
2517,10066,see really second discussion media clearly little occur north network positive head,choose,1998-04-30,1998-04-30
2517,10067,bag believe control sense sport meeting season little front seat record until,choose,1998-01-01,1998-01-01
2517,10068,ever hour result outside my executive middle voice from myself ahead news,choose,2004-02-12,2004-02-12
2518,10069,cause Democrat history clear together hit effect miss author alone compare very,choose,2004-12-16,2004-12-16
2518,10070,issue international TV ten something open by can wall big simple move,choose,2010-01-05,2010-01-05
2518,10071,change hit about hand former option across set event including state nation,choose,2006-09-16,2006-09-16
2518,10072,another leave well should operation question system price present provide us health,choose,1984-02-20,1984-02-20
2519,10073,treatment listen too life positive policy do price over if ball phone,choose,2017-11-18,2017-11-18
2519,10074,start somebody sell thank own law once increase series voice trip together,choose,1982-05-29,1982-05-29
2519,10075,appear project hope check nearly south where think open low card form,choose,2013-06-28,2013-06-28
2519,10076,care story check late general commercial question part worry smile officer because,choose,2011-08-13,2011-08-13
2520,10077,coach show director almost them leg do bit especially maintain sport carry,choose,2017-08-16,2017-08-16
2520,10078,would recent manager important direction water strategy establish thank student especially keep,choose,1996-02-15,1996-02-15
2520,10079,attention simply cold write sea sit deep if keep somebody western my,choose,1993-11-20,1993-11-20
2520,10080,will run present few minute financial pull activity fine position summer space,choose,2000-03-19,2000-03-19
2521,10081,step church know including finish entire teach pay bad war position administration,choose,1999-10-23,1999-10-23
2521,10082,him where example nearly answer two choice suggest everybody well join billion,choose,1976-11-15,1976-11-15
2521,10083,price issue card walk mother top father sing someone free recent talk,choose,1987-10-10,1987-10-10
2521,10084,simply difference recognize hear scene idea toward customer blood trip something accept,choose,2004-12-25,2004-12-25
2522,10085,woman respond window contain capital surface sit loss young too bad campaign,choose,2000-02-07,2000-02-07
2522,10086,kid west real role religious yeah far be director meet he southern,choose,1995-02-19,1995-02-19
2522,10087,medical water hospital nothing letter finish conference focus voice various positive consider,choose,1984-05-13,1984-05-13
2522,10088,Mrs close concern argue the last later ball play that nearly picture,choose,1975-03-05,1975-03-05
2523,10089,prevent dark project pick interest oil organization move prevent young experience land,choose,2013-04-27,2013-04-27
2523,10090,parent talk prepare choice they history population news education set their result,choose,1991-06-03,1991-06-03
2523,10091,whom outside major game son down away receive doctor edge effort adult,choose,2009-06-24,2009-06-24
2523,10092,from special modern hour democratic cell learn kid whole police close billion,choose,2014-08-29,2014-08-29
2524,10093,do realize two must its nor agree nor argue which current court,choose,2008-01-24,2008-01-24
2524,10094,drop election training improve account difficult be where stock TV student forget,choose,1996-10-29,1996-10-29
2524,10095,do herself want cut with customer visit smile opportunity simple body your,choose,2010-08-12,2010-08-12
2524,10096,poor west recognize find edge most reason before difference mind notice many,choose,2000-11-17,2000-11-17
2525,10097,very own key area pass stage just agree each drive present hit,choose,2004-01-24,2004-01-24
2525,10098,start television would cup imagine deep win point medical significant sign artist,choose,2017-07-27,2017-07-27
2525,10099,other often during late act seek while buy because value inside artist,choose,1972-01-24,1972-01-24
2525,10100,change interesting improve car music nothing operation least issue attorney agree rest,choose,1989-06-17,1989-06-17
2526,10101,might series score investment real must pressure shoulder despite big discussion suddenly,choose,1993-05-21,1993-05-21
2526,10102,run write main allow this southern catch final film under challenge onto,choose,1999-08-29,1999-08-29
2526,10103,reality dinner herself member image this magazine manage ground cost four time,choose,1995-12-28,1995-12-28
2526,10104,day hotel when fish state reason phone need sister head bit I,choose,1977-02-13,1977-02-13
2527,10105,interview party night leader thank rest site style during war factor green,choose,1994-08-03,1994-08-03
2527,10106,interesting send go region free fish control let all affect later modern,choose,2013-07-02,2013-07-02
2527,10107,big why organization week movement respond themselves store choose toward per story,choose,2005-11-22,2005-11-22
2527,10108,through tell future meet safe face measure grow president behavior else girl,choose,1984-03-05,1984-03-05
2528,10109,responsibility measure necessary there bank role sister father phone provide soon door,choose,1971-12-02,1971-12-02
2528,10110,benefit almost writer PM arrive amount officer rich food south beyond training,choose,1984-10-10,1984-10-10
2528,10111,key management provide professor more soldier out list where impact be represent,choose,2013-06-16,2013-06-16
2528,10112,politics firm since success push approach environment medical close interesting collection administration,choose,1972-01-22,1972-01-22
2529,10113,unit consider front gas popular hotel up let back call within for,choose,1988-03-02,1988-03-02
2529,10114,owner partner life tonight heavy car south sort town figure he apply,choose,2005-10-30,2005-10-30
2529,10115,collection world process story garden home leave yourself agent already thing country,choose,2016-10-09,2016-10-09
2529,10116,area great exist compare admit if trial manage voice change look lay,choose,1995-02-16,1995-02-16
2530,10117,change scene there high blood ever practice serious someone eight if hotel,choose,2015-03-08,2015-03-08
2530,10118,then item street create foot cover together product according without maintain remember,choose,1986-03-25,1986-03-25
2530,10119,reason among political appear my move worker adult technology herself third deal,choose,1985-01-05,1985-01-05
2530,10120,life Mrs account matter significant meet individual very level form body develop,choose,1998-07-23,1998-07-23
2531,10121,those capital all pick middle ready measure spring method with ball create,choose,2007-05-26,2007-05-26
2531,10122,audience research economy would later political responsibility guy individual me back able,choose,1993-11-18,1993-11-18
2531,10123,fast ok leg direction end parent position yard product before right rise,choose,1983-11-01,1983-11-01
2531,10124,factor everybody treatment respond traditional man memory decade suddenly effect success be,choose,1981-02-21,1981-02-21
2532,10125,available thank to common moment rich instead father open town charge onto,choose,1992-12-11,1992-12-11
2532,10126,recognize along sound size where floor election black lead good myself marriage,choose,1984-04-28,1984-04-28
2532,10127,career town today already into single simple water decide security stay month,choose,1974-08-25,1974-08-25
2532,10128,wife break family special end generation another sit check stay somebody bad,choose,2019-09-03,2019-09-03
2533,10129,story necessary wind simple lay necessary space eye mother almost almost always,choose,2010-01-02,2010-01-02
2533,10130,reality middle may woman officer couple citizen day hot short thing one,choose,1972-07-31,1972-07-31
2533,10131,itself add beyond senior safe store game final subject information suffer medical,choose,1972-07-10,1972-07-10
2533,10132,up people tend matter himself area seek federal pass return few do,choose,1974-11-25,1974-11-25
2534,10133,today government team role citizen with eight herself up power trial people,choose,2003-10-28,2003-10-28
2534,10134,who section rock measure study blue state heart real anyone past house,choose,1989-05-13,1989-05-13
2534,10135,computer finish young other front send majority society street truth tend someone,choose,2016-12-29,2016-12-29
2534,10136,stuff sort just attention ago audience success hold director fast security billion,choose,1972-05-13,1972-05-13
2535,10137,government teacher that report face seven building instead force movie why per,choose,1973-05-04,1973-05-04
2535,10138,might Mr go level strong nature candidate coach daughter attention allow between,choose,2009-06-13,2009-06-13
2535,10139,play radio you east section seven rate process line leave first write,choose,1994-03-20,1994-03-20
2535,10140,attorney mother make through society throw through anyone that recognize peace rise,choose,1971-07-27,1971-07-27
2536,10141,how include evidence forget speak lawyer beautiful they hospital old require partner,choose,1983-11-06,1983-11-06
2536,10142,section school can watch industry improve sister door concern our activity read,choose,2008-01-24,2008-01-24
2536,10143,raise land hospital own weight clear article run detail near top she,choose,1978-10-02,1978-10-02
2536,10144,learn crime son bit would pressure training recently prove image Democrat ball,choose,2020-10-24,2020-10-24
2537,10145,field adult alone sister economy charge reveal pretty team glass gun reality,choose,2014-05-08,2014-05-08
2537,10146,ball daughter peace successful like entire fly once run value bill Republican,choose,2020-09-05,2020-09-05
2537,10147,religious open impact sit since page vote ever on how fast thing,choose,1994-02-08,1994-02-08
2537,10148,ahead purpose unit form effect factor score order high civil some recently,choose,2009-03-05,2009-03-05
2538,10149,attack staff leader worry onto past will behind before data tough surface,choose,1972-07-16,1972-07-16
2538,10150,water follow current sea wrong rise country its true size method care,choose,2020-02-24,2020-02-24
2538,10151,near sister born know same turn choose behind keep no think type,choose,1973-02-02,1973-02-02
2538,10152,eight top thus away material late remain wife full space again open,choose,2009-06-29,2009-06-29
2539,10153,whom money smile artist history by event black join herself drive small,choose,1976-01-21,1976-01-21
2539,10154,world not agency responsibility happen shake decade person arm appear relate benefit,choose,2001-03-15,2001-03-15
2539,10155,around year gas fall catch set piece others series budget in organization,choose,2018-07-04,2018-07-04
2539,10156,kitchen east affect we movie little material them assume work red between,choose,1996-04-26,1996-04-26
2540,10157,thing agreement them media technology tax reflect culture on population form eat,choose,1997-01-25,1997-01-25
2540,10158,difference example industry suddenly follow affect bar I can age eight condition,choose,1991-09-05,1991-09-05
2540,10159,drop instead center computer always law better career agree everyone even why,choose,1973-12-18,1973-12-18
2540,10160,sense song candidate then feel line power stuff somebody decision degree beautiful,choose,2003-09-23,2003-09-23
2541,10161,woman which they she particular economy amount choice team fine push whose,choose,1978-05-16,1978-05-16
2541,10162,star by help firm professor account agency information while design section yourself,choose,2010-09-30,2010-09-30
2541,10163,fly time true quickly operation hospital song amount wish president all guy,choose,1983-04-10,1983-04-10
2541,10164,fast still across woman seek field four support represent with course week,choose,1975-11-19,1975-11-19
2542,10165,tax own per green believe investment force true throughout prevent consider rate,choose,1994-10-06,1994-10-06
2542,10166,raise simply building toward officer political least stage increase task week kitchen,choose,2009-07-12,2009-07-12
2542,10167,city necessary soldier power pressure garden ok can Mr item back then,choose,1975-12-02,1975-12-02
2542,10168,analysis light perform theory question her recently energy traditional step actually professor,choose,1985-01-31,1985-01-31
2543,10169,in send door indeed ground though open resource early religious and mouth,choose,1979-07-18,1979-07-18
2543,10170,debate peace player wind his process employee heavy wall every which direction,choose,2013-08-23,2013-08-23
2543,10171,result oil decision everybody history administration short exist consider believe great high,choose,1985-04-21,1985-04-21
2543,10172,truth look fall challenge carry from bank store upon contain military baby,choose,1993-01-16,1993-01-16
2544,10173,kid theory media deal south ball without understand friend style red point,choose,1975-09-07,1975-09-07
2544,10174,across forget federal first industry so financial major finish former action gun,choose,1974-03-15,1974-03-15
2544,10175,bag student task nation own in institution name fast bill pattern suddenly,choose,1972-09-12,1972-09-12
2544,10176,bed beat available meeting guess share degree body everything each reveal set,choose,1998-12-09,1998-12-09
2545,10177,country meet inside rate long part lose less son plant military again,choose,2005-05-29,2005-05-29
2545,10178,whole soldier option far tonight physical price church all others detail card,choose,2021-02-11,2021-02-11
2545,10179,assume happy might summer test scene power music career issue soldier season,choose,1976-09-01,1976-09-01
2545,10180,indeed line last service speech morning customer wonder growth arrive follow note,choose,2007-09-29,2007-09-29
2546,10181,actually development Democrat thing trade although surface challenge so bill section put,choose,2010-05-29,2010-05-29
2546,10182,most decade door because run significant nice moment stand best bar hit,choose,1995-01-03,1995-01-03
2546,10183,difference one few usually rest successful successful theory drive own peace wide,choose,2009-11-05,2009-11-05
2546,10184,involve whole meeting prevent until member fact color shoulder beyond trade term,choose,2013-08-14,2013-08-14
2547,10185,treatment race night nation side single this research leave Mr past owner,choose,2017-10-25,2017-10-25
2547,10186,behavior answer another all site agree movie real grow everyone why answer,choose,1987-12-11,1987-12-11
2547,10187,face since four authority my on population rate bed relationship career never,choose,2020-02-22,2020-02-22
2547,10188,spring teacher skin only street similar suffer image church economic challenge well,choose,1997-10-23,1997-10-23
2548,10189,social skin nature space reason during health will actually stop table issue,choose,1972-05-07,1972-05-07
2548,10190,once deep price company pattern red who subject special owner prevent community,choose,1988-07-08,1988-07-08
2548,10191,general professional movie month garden different well become heavy argue here dinner,choose,1971-05-28,1971-05-28
2548,10192,firm only common after foreign seem on while goal significant notice trade,choose,1992-12-22,1992-12-22
2549,10193,water particularly almost behind position fast this spring wonder skill involve subject,choose,2005-07-08,2005-07-08
2549,10194,record fight care man tonight evidence civil floor worry adult imagine bit,choose,1994-06-15,1994-06-15
2549,10195,them she population wait politics them front class travel much role would,choose,2006-03-02,2006-03-02
2549,10196,possible line power commercial into floor care those while good east now,choose,1996-06-27,1996-06-27
2550,10197,population authority quite view fine sister technology deal employee reduce prepare size,choose,2003-08-26,2003-08-26
2550,10198,how idea important shake play without number method thank style my reach,choose,2009-12-25,2009-12-25
2550,10199,list big trade effect particular financial continue continue international wrong leg may,choose,2003-02-06,2003-02-06
2550,10200,everybody close record everybody after hold not read human left raise subject,choose,1976-11-22,1976-11-22
2551,10201,word physical free tough project myself minute claim job college manage course,choose,1993-09-08,1993-09-08
2551,10202,simple night throw town store each page bank fire election everybody but,choose,1970-06-14,1970-06-14
2551,10203,note decide win game when various marriage PM see benefit yeah this,choose,2003-06-22,2003-06-22
2551,10204,able for station region he production style group consider clearly baby second,choose,1992-05-27,1992-05-27
2552,10205,total good responsibility whether garden day TV challenge beyond rich century management,choose,1988-05-31,1988-05-31
2552,10206,eye describe production place give ability defense drug task manager better right,choose,1991-09-26,1991-09-26
2552,10207,the apply participant economic soon game develop develop range standard wear speak,choose,2016-09-06,2016-09-06
2552,10208,government change rather public likely safe position account among possible coach list,choose,2001-10-04,2001-10-04
2553,10209,blue husband forward describe issue contain keep visit threat television science peace,choose,2011-01-26,2011-01-26
2553,10210,simple indicate hear its Democrat much although past simple account interview author,choose,1978-10-09,1978-10-09
2553,10211,scientist very marriage off edge reveal debate approach Mrs own son get,choose,1996-03-26,1996-03-26
2553,10212,low catch before senior to positive allow political show together worker list,choose,2019-09-17,2019-09-17
2554,10213,half dream billion item bring professional appear expect exactly treat style rule,choose,2001-05-30,2001-05-30
2554,10214,get garden class price real coach receive miss for oil approach hard,choose,2008-07-14,2008-07-14
2554,10215,notice entire social blood popular sign soon our same something hot choice,choose,1985-09-06,1985-09-06
2554,10216,unit minute decision fly push author attack weight particular lose cost both,choose,1994-01-16,1994-01-16
2555,10217,subject what professional on design life both along heavy key management alone,choose,1973-11-24,1973-11-24
2555,10218,reduce PM partner but soldier fly wife call theory case our stage,choose,1971-01-12,1971-01-12
2555,10219,eat enjoy might lead or eight sign argue third later pretty force,choose,1980-02-02,1980-02-02
2555,10220,have may spend save sound Congress born exist page today structure hospital,choose,2001-03-14,2001-03-14
2556,10221,new analysis step once agree camera manage always because history east senior,choose,1988-11-29,1988-11-29
2556,10222,four say project away think international political prevent agree for rest specific,choose,1990-07-19,1990-07-19
2556,10223,well animal wear by evening author present material without eight store page,choose,2006-01-11,2006-01-11
2556,10224,drug response partner attack stock run data level any because morning wind,choose,1998-04-16,1998-04-16
2557,10225,company whether nation southern character agency available necessary face hear support fill,choose,1995-12-28,1995-12-28
2557,10226,beat home throughout low else short stand party system someone thank day,choose,1993-09-09,1993-09-09
2557,10227,of tree beat me young list worker series forget activity away brother,choose,1980-03-10,1980-03-10
2557,10228,adult hair show piece maintain science mouth edge into phone indeed inside,choose,2015-05-05,2015-05-05
2558,10229,weight agree score police again notice artist at despite worry show sort,choose,1972-11-11,1972-11-11
2558,10230,less many foot major personal wide owner necessary son security both eight,choose,1977-02-23,1977-02-23
2558,10231,until available agree task fine significant point several mouth all something something,choose,1994-02-07,1994-02-07
2558,10232,tend star item approach determine yeah war exactly fight here attorney true,choose,2014-04-13,2014-04-13
2559,10233,present group party improve wonder training soon old low Congress why prove,choose,1973-04-23,1973-04-23
2559,10234,step need born writer Republican save often wonder so town already term,choose,1992-12-05,1992-12-05
2559,10235,friend enjoy call beat along he new type fact politics with stage,choose,2010-11-06,2010-11-06
2559,10236,accept run TV interesting item early practice lead land know say other,choose,1974-08-24,1974-08-24
2560,10237,hand time year politics painting sing mission only style simple across everybody,choose,1978-12-02,1978-12-02
2560,10238,modern as hold job peace bring career alone place in represent entire,choose,1974-02-27,1974-02-27
2560,10239,itself attorney mother box mission he help impact light only through lawyer,choose,2016-11-15,2016-11-15
2560,10240,ago ready economy year carry number magazine summer scientist grow after question,choose,1994-09-09,1994-09-09
2561,10241,health put show little might run move blood thank start policy in,choose,1972-10-14,1972-10-14
2561,10242,PM necessary staff own case west middle my true letter price control,choose,1981-05-21,1981-05-21
2561,10243,suddenly particularly anyone win people pull social have turn two civil relationship,choose,2015-04-13,2015-04-13
2561,10244,college year lawyer question despite nation return west image truth sort future,choose,2017-12-16,2017-12-16
2562,10245,himself life surface market both physical begin ground until her improve eat,choose,2010-01-23,2010-01-23
2562,10246,throughout market score subject grow among dark send health figure current admit,choose,2013-08-13,2013-08-13
2562,10247,relationship piece final sure reason president among chair middle let mention leg,choose,2002-06-16,2002-06-16
2562,10248,network experience three line answer until Congress race none try glass memory,choose,2002-12-17,2002-12-17
2563,10249,main picture different mention inside watch new choose forget center eye significant,choose,1992-06-17,1992-06-17
2563,10250,garden happy per our perform mind call sometimes also partner girl receive,choose,2005-03-18,2005-03-18
2563,10251,run political arrive significant again record before threat seat year collection threat,choose,1979-11-29,1979-11-29
2563,10252,significant PM but thank outside either management practice challenge be hope as,choose,1995-11-25,1995-11-25
2564,10253,course debate action institution small care Republican type down hotel recognize back,choose,1985-06-26,1985-06-26
2564,10254,front talk final travel central PM identify miss strong sort green between,choose,2004-09-28,2004-09-28
2564,10255,out my serve economic before red film share soon room second turn,choose,1981-04-06,1981-04-06
2564,10256,owner address reduce wife office participant news fill skin later step finish,choose,1993-05-03,1993-05-03
2565,10257,describe continue edge open statement husband blue eight art into conference reduce,choose,1975-02-16,1975-02-16
2565,10258,perhaps task ever information people film call difficult door great morning than,choose,2001-07-05,2001-07-05
2565,10259,send partner build college reduce no old audience rest authority require bar,choose,2005-10-03,2005-10-03
2565,10260,movie possible fast bill democratic economic skill conference phone increase something off,choose,1990-10-06,1990-10-06
2566,10261,Republican it future within model fact of enter stuff analysis decade notice,choose,2013-01-24,2013-01-24
2566,10262,actually wonder impact natural community work top pretty information head attention audience,choose,1993-09-23,1993-09-23
2566,10263,laugh small better almost probably although Mr beat already price fire see,choose,1974-03-13,1974-03-13
2566,10264,will land baby drive claim soldier majority tree office forget occur year,choose,1992-04-11,1992-04-11
2567,10265,police Democrat specific society want your recognize institution several population professor local,choose,1991-10-27,1991-10-27
2567,10266,house seem develop accept read data each long among in policy personal,choose,2013-11-25,2013-11-25
2567,10267,media environment evidence history large start add new situation lead feel financial,choose,2006-01-07,2006-01-07
2567,10268,heart toward movie perhaps moment debate pattern piece however agent beyond above,choose,2010-07-13,2010-07-13
2568,10269,knowledge game hold beyond ground four open hair threat single magazine mouth,choose,2001-05-15,2001-05-15
2568,10270,room truth whether herself mouth western student tend main strategy single stay,choose,2010-03-24,2010-03-24
2568,10271,feel value pretty letter performance mean arm describe risk stock image baby,choose,1976-01-28,1976-01-28
2568,10272,during throw reach third war citizen with across trip church new sister,choose,1978-01-31,1978-01-31
2569,10273,us could day boy sometimes television daughter maybe none risk second if,choose,2015-11-08,2015-11-08
2569,10274,close radio onto contain individual just sometimes building yeah either chance manager,choose,2017-10-25,2017-10-25
2569,10275,why another wonder sing pull something produce seek dog what third run,choose,2004-07-02,2004-07-02
2569,10276,paper camera nation majority ground popular all main through cup behavior deep,choose,2002-08-09,2002-08-09
2570,10277,draw pretty all sometimes simple them course everybody his another modern thus,choose,1986-07-02,1986-07-02
2570,10278,join threat mean accept idea style enjoy education window care left hard,choose,1972-07-21,1972-07-21
2570,10279,international next will window low medical growth type admit significant begin age,choose,2002-11-04,2002-11-04
2570,10280,poor history garden price join walk meeting especially fund risk direction if,choose,1994-10-13,1994-10-13
2571,10281,threat something it least only pull event through brother material present perform,choose,2002-04-24,2002-04-24
2571,10282,nation dream tough teacher water food quite eye left character security fire,choose,1998-04-28,1998-04-28
2571,10283,whose generation hospital show left arm friend share smile establish more player,choose,2016-08-26,2016-08-26
2571,10284,challenge movie half together medical thank lot this expect weight discover owner,choose,2009-07-05,2009-07-05
2572,10285,politics owner within little point party know draw teacher bad a star,choose,1981-01-13,1981-01-13
2572,10286,visit card trade measure institution today hear sell bit do law apply,choose,2012-01-31,2012-01-31
2572,10287,effort go sea inside full become political hope yet against wide expect,choose,2012-05-31,2012-05-31
2572,10288,blue manager someone likely degree face move example none college send mean,choose,1998-09-08,1998-09-08
2573,10289,special in senior billion impact four bank owner weight main suffer base,choose,1994-11-26,1994-11-26
2573,10290,should position buy research response him difficult fire home modern late recent,choose,2000-10-14,2000-10-14
2573,10291,window want cell space huge others size lead share see drug material,choose,1993-05-02,1993-05-02
2573,10292,art hope hard evening offer month west phone probably production lawyer night,choose,1975-08-29,1975-08-29
2574,10293,country oil nature strong never former expect spend century push allow whom,choose,1987-01-04,1987-01-04
2574,10294,administration eight this film person huge research shake piece can read past,choose,2014-01-02,2014-01-02
2574,10295,national right yes people forget compare them defense today make doctor between,choose,2014-06-01,2014-06-01
2574,10296,address along future news arm tell music that mission director police age,choose,2007-09-26,2007-09-26
2575,10297,account someone lawyer ask face network he agreement fall enter same serious,choose,2010-07-27,2010-07-27
2575,10298,authority learn several if man each way actually itself girl state station,choose,2015-02-19,2015-02-19
2575,10299,real pay food decide result partner oil many commercial reach mission section,choose,1993-01-21,1993-01-21
2575,10300,yard bed yet poor eight guy majority discussion beyond late gun music,choose,2010-11-05,2010-11-05
2576,10301,size rock agency moment listen political most message however run relationship tree,choose,1992-05-18,1992-05-18
2576,10302,attack newspaper keep get example information opportunity during it despite long difference,choose,1976-05-09,1976-05-09
2576,10303,money recognize next lose audience movement term section window whatever religious south,choose,1971-03-27,1971-03-27
2576,10304,anything hard event rather anything third avoid able million quality fall special,choose,1985-05-01,1985-05-01
2577,10305,director poor allow best firm around debate choice government single choose magazine,choose,2016-04-26,2016-04-26
2577,10306,suffer wind arm imagine think size consumer low student describe cup control,choose,1999-05-12,1999-05-12
2577,10307,beautiful friend skill rate front catch food thing politics risk at reason,choose,2010-09-26,2010-09-26
2577,10308,contain senior stock authority Mrs herself we account garden modern figure see,choose,1997-12-21,1997-12-21
2578,10309,speech enjoy and ball audience since radio common seem create start water,choose,1998-05-22,1998-05-22
2578,10310,political leg build heavy war order program film thing determine window build,choose,1989-11-05,1989-11-05
2578,10311,trip outside run able first avoid how city general police surface enjoy,choose,1981-10-25,1981-10-25
2578,10312,public certain box example should religious eat look but share attorney actually,choose,2002-12-02,2002-12-02
2579,10313,fight easy likely be science thus tonight impact green commercial voice standard,choose,1997-08-16,1997-08-16
2579,10314,worry method alone attorney act red say work star economy rise phone,choose,1987-02-03,1987-02-03
2579,10315,focus attorney rest experience trade dog something effort red question maintain reflect,choose,1976-11-26,1976-11-26
2579,10316,people current particular instead pattern range drive performance wear institution contain space,choose,1980-03-25,1980-03-25
2580,10317,run sound more though government yeah physical risk poor from carry soon,choose,1972-04-04,1972-04-04
2580,10318,decide indeed someone lot trip partner important themselves behavior bank wonder cause,choose,1994-05-04,1994-05-04
2580,10319,break a check from special collection no energy star believe set shoulder,choose,1983-07-21,1983-07-21
2580,10320,reflect nothing high two gun remain position drug see never return especially,choose,1987-04-26,1987-04-26
2581,10321,social win true notice example government edge do also these site every,choose,1991-12-30,1991-12-30
2581,10322,it movie rest truth cold sell little friend experience alone mother read,choose,2001-10-22,2001-10-22
2581,10323,people father near window may wish deal front certainly price one sort,choose,1995-07-24,1995-07-24
2581,10324,activity in pass kitchen pattern medical man role make source physical she,choose,1983-12-05,1983-12-05
2582,10325,bad modern star international interview can less him third best rock military,choose,1984-03-14,1984-03-14
2582,10326,boy anything she television particularly rule final fund need strong ahead police,choose,2013-12-23,2013-12-23
2582,10327,those quality happy really wrong sell couple size treat phone today person,choose,2016-10-05,2016-10-05
2582,10328,top fly hair parent have we evidence lot development fact only house,choose,1979-11-30,1979-11-30
2583,10329,guess exactly throw fall when director blood somebody amount owner child song,choose,2017-06-06,2017-06-06
2583,10330,expert long alone resource will couple government for manager wide pick agent,choose,1991-06-24,1991-06-24
2583,10331,thought degree already song later contain write course face our sometimes say,choose,1982-11-08,1982-11-08
2583,10332,benefit finally they mother trouble along including culture thing important message particular,choose,2012-05-17,2012-05-17
2584,10333,out hope economy produce effect fund political fall big story bar while,choose,2015-01-01,2015-01-01
2584,10334,central professional care son force east treat provide herself pressure major rise,choose,2006-11-09,2006-11-09
2584,10335,memory my walk offer wonder lose according rock maybe religious where treat,choose,2013-08-04,2013-08-04
2584,10336,right resource pass fire ask enjoy dog benefit student stand trade raise,choose,1989-06-14,1989-06-14
2585,10337,blue easy like soldier reach organization quite while teacher interview trade item,choose,1970-03-29,1970-03-29
2585,10338,lose staff easy Democrat six them positive ball power teacher generation new,choose,2019-09-05,2019-09-05
2585,10339,too organization might provide hundred economic music spring open event easy nor,choose,2006-02-26,2006-02-26
2585,10340,during two save thus certain year sport various goal budget number past,choose,1991-12-31,1991-12-31
2586,10341,condition network score unit boy start police outside fish value when medical,choose,1977-04-07,1977-04-07
2586,10342,head rest agree where region film beyond nothing mean main idea hard,choose,2020-09-21,2020-09-21
2586,10343,choose line machine board his generation many son carry network question at,choose,2001-06-24,2001-06-24
2586,10344,build share reduce continue require peace process high find where through operation,choose,1975-11-25,1975-11-25
2587,10345,between teacher realize suddenly challenge all us imagine seven wall job south,choose,1981-03-20,1981-03-20
2587,10346,probably affect table safe much best size from paper community this hundred,choose,1989-05-13,1989-05-13
2587,10347,up lawyer issue this past outside too section question decision above someone,choose,2019-04-11,2019-04-11
2587,10348,maybe expect coach number business television response guy create raise single girl,choose,1984-02-10,1984-02-10
2588,10349,produce study ask which create instead identify gun where fast Mr serious,choose,1988-12-13,1988-12-13
2588,10350,dark employee region music billion color figure want protect build without total,choose,2017-11-04,2017-11-04
2588,10351,bank interview significant left minute language become five success just enter physical,choose,2018-03-07,2018-03-07
2588,10352,artist spend particularly most run consumer recognize bad including edge them degree,choose,1984-07-15,1984-07-15
2589,10353,same smile field bring career relationship forget million summer staff purpose dark,choose,1972-06-22,1972-06-22
2589,10354,despite game moment step ball subject popular already number tonight necessary letter,choose,2018-04-17,2018-04-17
2589,10355,music them case hit investment important current should cover own message west,choose,2004-05-11,2004-05-11
2589,10356,manager federal plan knowledge citizen available boy card sound you billion them,choose,2014-08-03,2014-08-03
2590,10357,civil traditional expert degree into word realize consumer soon movement tough TV,choose,1991-10-04,1991-10-04
2590,10358,hold read rate whatever wrong my include specific hour dark crime general,choose,2007-06-29,2007-06-29
2590,10359,still four from check head bag purpose list far here staff line,choose,2012-12-28,2012-12-28
2590,10360,decide one human easy chance imagine consider left all still how social,choose,2004-10-22,2004-10-22
2591,10361,fill activity argue several others identify high each within summer tonight amount,choose,1974-10-19,1974-10-19
2591,10362,chance drug sister site more economic stay sing window through begin pull,choose,1980-11-01,1980-11-01
2591,10363,seem second toward none office evening country identify commercial floor partner door,choose,1989-01-03,1989-01-03
2591,10364,language long style range trial million it agreement might partner receive exactly,choose,1987-04-04,1987-04-04
2592,10365,one two ground condition suffer rich field nation good stop example thing,choose,2000-11-23,2000-11-23
2592,10366,hard him safe purpose finish everybody court exactly yet reach fact main,choose,1988-08-27,1988-08-27
2592,10367,individual since quite popular because song report discover forget certain human section,choose,2015-11-24,2015-11-24
2592,10368,industry early task hit seem message major middle cut rich finally economy,choose,1979-11-13,1979-11-13
2593,10369,sense partner future risk great almost force kind out very huge share,choose,2016-04-23,2016-04-23
2593,10370,decide just give call pattern before discuss Mr often left analysis trade,choose,2001-05-18,2001-05-18
2593,10371,than system southern Republican because method defense wide picture attention draw produce,choose,1971-03-25,1971-03-25
2593,10372,build study during themselves system town worry week today public area character,choose,1994-10-01,1994-10-01
2594,10373,operation grow sometimes analysis become strong Mr fight common under list TV,choose,1984-09-03,1984-09-03
